Date,Team,Opp,BO,Pos,divider,PA,H,2B,3B,HR,R,RBI,SB,CS,BB%,K%,ISO,BABIP,EV,AVG,OBP,SLG,wOBA,wRC+,type,G,AB,1B,BB,IBB,SO,HBP,SF,SH,GDP,BB/K,OPS,Spd,wSB,wRC,wRAA,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,GB,FB,LD,IFFB,IFH,BU,BUH,Balls,Strikes,Pitches,LA,Barrels,Barrel%,WPA,#NAME?,#NAME?,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,Events,maxEV,HardHit,HardHit%
2023.8.24,NYY,WSN,2,RF,,5,1,0,0,1,1,1,0,0,20.00%,0.00%,0.75,0,97.9,0.25,0.4,1,0.54,257,0,1,4,0,1,0,0,0,0,0,0,1,1.4,0.1,,2,0.9,0,0.00%,0.00%,100.00%,25.00%,25.00%,0.00%,0.00%,0.00%,50.00%,50.00%,25.00%,50.00%,25.00%,0,4,0,1,0,0,0,7,7,14,50,1,25.00%,-0.03,-0.15,0.12,0.43,0.04,1.52,,0,0.12,-0.13,94,28.60%,81.8,,,7.10%,81,28.60%,82,7.10%,88,,,,1.4,-0.2,,-0.3,0.1,0,,33.9,-6.23,,-26.44,2.47,-4.16,,11.10%,80.00%,35.70%,100.00%,100.00%,100.00%,35.70%,80.00%,0.00%,4,109.9,2,50.00%
2023.8.23,NYY,WSN,2,DH,,4,3,0,0,3,3,6,0,0,0.00%,0.00%,2.25,0,103.9,0.75,0.75,3,1.503,925,0,1,4,0,0,0,0,0,0,0,0,0,3.75,0.1,,4,3.9,0.33,0.00%,25.00%,75.00%,0.00%,100.00%,0.00%,0.00%,0.00%,75.00%,25.00%,0.00%,50.00%,50.00%,1,3,0,0,0,0,0,7,11,18,25.9,2,50.00%,0.28,0,0.28,5.23,0.54,0.66,,0,0.32,0.11,95.4,5.60%,89,,,11.10%,84.5,11.10%,85.5,,,,,,2.5,-0.1,,1.5,0.1,,,19.08,-6.42,,73.4,2.9,,,27.30%,85.70%,50.00%,100.00%,100.00%,100.00%,38.90%,25.00%,0.00%,4,112.8,3,75.00%
2023.8.22,NYY,WSN,2,RF,,4,0,0,0,0,0,0,0,0,0.00%,75.00%,0,0,100.5,0,0,0,0,-100,0,1,4,0,0,0,3,0,0,0,0,0,0,0.1,,-1,-1.1,0,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,1,0,0,0,0,0,9,15,24,35.9,0,0.00%,-0.17,-0.17,0,-1.22,-0.13,1.81,,0,-0.1,0,93.5,29.20%,84.4,,,12.50%,81,,,8.30%,89,,,,-0.7,-0.4,,0.1,,-0.1,,-6.09,-5.84,,3.4,,-2.55,,28.60%,70.00%,45.80%,75.00%,57.10%,63.60%,41.70%,50.00%,16.70%,1,100.5,1,100.00%
2023.8.20,NYY,BOS,2,DH,,5,0,0,0,0,0,0,0,0,20.00%,60.00%,0,0,100.9,0,0.2,0,0.139,-20,0,1,4,0,1,0,3,0,0,0,0,0.33,0.2,0.1,,0,-0.7,0,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0,1,0,0,0,0,0,10,11,21,40.1,0,0.00%,-0.25,-0.27,0.03,-0.87,-0.09,2.08,,0,-0.06,-0.05,96.1,52.40%,83.6,4.80%,96,4.80%,80,,,,,,,,-0.3,-0.5,0,0.1,,,,-3.3,-4.6,-4.16,5.8,,,,0.00%,70.00%,33.30%,,57.10%,57.10%,47.60%,40.00%,14.30%,1,100.9,1,100.00%
2023.8.19,NYY,BOS,2,RF,,4,1,0,0,1,1,1,0,0,0.00%,0.00%,0.75,0,102.7,0.25,0.25,1,0.501,230,0,1,4,0,0,0,0,0,0,0,0,0,1.25,0.1,,1,0.6,0,25.00%,0.00%,75.00%,0.00%,33.30%,0.00%,0.00%,0.00%,75.00%,25.00%,0.00%,25.00%,75.00%,0,3,1,0,0,0,0,1,7,8,35,2,50.00%,-0.01,-0.03,0.02,0.51,0.05,0.3,,0,0.03,-0.05,93.3,12.50%,84,25.00%,89.5,12.50%,79,,,,,,,,1.1,0,-0.3,-0.2,,,,26.4,2.69,-13.22,-22.29,,,,0.00%,71.40%,62.50%,,100.00%,100.00%,87.50%,100.00%,0.00%,4,110,3,75.00%
2023.8.18,NYY,BOS,2,DH,,4,1,0,0,1,1,2,0,0,0.00%,25.00%,0.75,0,98,0.25,0.25,1,0.501,230,0,1,4,0,0,0,1,0,0,0,0,0,1.25,0.1,,1,0.6,2,0.00%,66.70%,33.30%,0.00%,100.00%,0.00%,0.00%,66.70%,0.00%,33.30%,0.00%,66.70%,33.30%,2,1,0,0,0,0,0,7,10,17,8.4,1,33.30%,-0.01,-0.02,0.02,1.25,0.13,0.26,,0,0.01,-0.03,95.7,11.80%,86.5,5.90%,89,,,23.50%,86.3,,,,,,1.2,0,-0.3,,-0.2,,,11.91,-1.76,-27.1,,-5.29,,,33.30%,62.50%,47.10%,66.70%,100.00%,87.50%,47.10%,50.00%,5.90%,3,104.7,2,66.70%
2023.8.16,NYY,@ATL,3,DH,,4,1,0,0,0,0,0,0,0,0.00%,75.00%,0,1,105.4,0.25,0.25,0.25,0.221,36,0,1,4,1,0,0,3,0,0,0,0,0,0.5,0.1,,0,-0.3,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,100.00%,0.00%,0,0,1,0,0,0,0,3,12,15,13,0,0.00%,-0.09,-0.12,0.03,-0.67,-0.07,1.39,,0,-0.03,-0.03,95.8,6.70%,84,,,40.00%,83.3,20.00%,88.7,,,,,,0.6,-0.1,,-0.6,-0.2,,,11.41,-6.42,,-10.67,-7.64,,,62.50%,57.10%,60.00%,20.00%,75.00%,44.40%,46.70%,75.00%,33.30%,1,105.4,1,100.00%
2023.8.15,NYY,@ATL,2,RF,,4,0,0,0,0,0,0,0,0,50.00%,0.00%,0,0,83,0,0.5,0,0.348,124,0,1,2,0,2,0,0,0,0,0,1,2,0.5,0.1,,1,0.1,2,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,50.00%,50.00%,0.00%,2,0,0,0,0,0,0,10,7,17,-31.1,0,0.00%,0.03,-0.02,0.06,0.06,0.01,0.52,,0,0.02,0.04,90.9,29.40%,83.2,,,,,17.60%,85.3,11.80%,87,,,,0.3,0.1,,,0,-0.8,,3.62,2.49,,,0.03,-38.33,,0.00%,57.10%,23.50%,,75.00%,75.00%,41.20%,75.00%,5.90%,2,88.9,0,0.00%
2023.8.14,NYY,@ATL,2,DH,,4,2,0,0,0,0,0,0,0,0.00%,0.00%,0,0.5,100.1,0.5,0.5,0.5,0.441,189,0,1,4,2,0,0,0,0,0,0,0,0,1,0.1,,1,0.4,3,0.00%,75.00%,25.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,25.00%,75.00%,3,1,0,0,0,0,0,7,11,18,15.3,0,0.00%,0.06,-0.03,0.09,0.99,0.1,0.64,,0,0.05,0.04,95.3,5.60%,82,,,27.80%,78.8,22.20%,87,,,,,,0.8,-0.3,,-0.2,0.1,,,10.01,-25.62,,-4.56,3.53,,,0.00%,50.00%,27.80%,,100.00%,100.00%,55.60%,25.00%,0.00%,4,112.9,3,75.00%
2023.8.13,NYY,@MIA,2,RF,,5,0,0,0,0,1,0,0,0,40.00%,0.00%,0,0,90.4,0,0.4,0,0.278,76,0,1,3,0,2,0,0,0,0,0,0,2,0.4,2.6,,0,-0.2,0.5,0.00%,33.30%,66.70%,0.00%,0.00%,0.00%,0.00%,33.30%,33.30%,33.30%,33.30%,33.30%,33.30%,1,2,0,0,0,0,0,9,9,18,22.6,0,0.00%,0.02,-0.02,0.04,0.13,0.01,0.38,,0,0,0.06,96.8,33.30%,89.5,,,,,16.70%,90.3,,,,,,-0.5,0.2,,,0.2,,,-6.05,4.1,,,6.32,,,20.00%,37.50%,27.80%,100.00%,100.00%,100.00%,44.40%,40.00%,0.00%,3,103.3,2,66.70%
2023.8.12,NYY,@MIA,2,RF,,4,1,0,0,0,0,0,0,0,0.00%,25.00%,0,0.333,101.2,0.25,0.25,0.25,0.221,36,0,1,4,1,0,0,1,0,0,0,0,0,0.5,0.1,,0,-0.3,2,0.00%,66.70%,33.30%,0.00%,0.00%,0.00%,0.00%,33.30%,66.70%,0.00%,0.00%,0.00%,100.00%,2,1,0,0,0,0,0,3,7,10,7.7,0,0.00%,-0.03,-0.05,0.02,-0.25,-0.02,0.66,,0,-0.04,0,98.8,30.00%,92,,,,,20.00%,91.5,,,,,,-0.2,0,,,-0.2,,,-3.98,0.54,,,-11.14,,,33.30%,42.90%,40.00%,0.00%,100.00%,75.00%,70.00%,100.00%,10.00%,3,108.7,3,100.00%
2023.8.11,NYY,@MIA,2,DH,,5,1,0,0,1,1,1,0,0,40.00%,40.00%,1,0,113.8,0.333,0.6,1.333,0.679,354,0,1,3,0,2,0,2,0,0,0,0,1,1.933,0.1,,2,1.5,0,0.00%,0.00%,100.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0,1,0,0,0,0,0,14,11,25,26.5,1,100.00%,0.09,-0.03,0.13,0.45,0.04,0.54,,0,0.12,0.06,96.5,24.00%,83.7,,,4.00%,86,28.00%,88.9,,,,,,1.6,-0.4,,0,0.3,,,14.22,-7.47,,4.6,4.67,,,6.30%,44.40%,20.00%,0.00%,75.00%,60.00%,36.00%,80.00%,8.00%,1,113.8,1,100.00%
2023.8.9,NYY,@CHW,2,RF,,4,1,0,0,0,1,0,0,0,25.00%,0.00%,0,0.333,92.4,0.333,0.5,0.333,0.395,157,0,1,3,1,1,0,0,0,0,0,0,1,0.833,2.6,,1,0.3,0,66.70%,0.00%,33.30%,0.00%,0.00%,0.00%,0.00%,0.00%,33.30%,66.70%,0.00%,100.00%,0.00%,0,1,2,0,0,0,0,5,8,13,23.4,0,0.00%,-0.05,-0.08,0.03,-0.52,-0.05,1.05,,0,-0.03,-0.02,96.9,46.20%,85.2,,,,,,,,,,,,0.2,0,,,,,,2.62,0.2,,,,,,0.00%,71.40%,38.50%,,80.00%,80.00%,53.80%,50.00%,7.70%,3,100.4,2,66.70%
2023.8.8,NYY,@CHW,2,DH,,5,1,0,0,1,1,1,0,0,60.00%,20.00%,1.5,0,109.1,0.5,0.8,2,0.818,450,0,1,2,0,3,0,1,0,0,0,0,3,2.8,0.1,,3,2.1,0,0.00%,0.00%,100.00%,0.00%,100.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,1,0,0,0,0,0,16,12,28,39.5,1,100.00%,0.02,-0.03,0.05,1.45,0.14,0.63,,0,0.37,-0.34,94.3,14.30%,86.8,,,17.90%,76.8,17.90%,86.4,,,,,,0.4,0.2,,0.1,1.4,,,2.81,4.67,,2.65,27.32,,,5.60%,70.00%,28.60%,100.00%,85.70%,87.50%,35.70%,,3.60%,1,109.1,1,100.00%
2023.8.7,NYY,@CHW,2,RF,,5,2,1,0,0,1,0,0,0,20.00%,20.00%,0.25,0.667,89.6,0.5,0.6,0.75,0.564,274,0,1,4,1,1,0,1,0,0,0,0,1,1.35,1.6,,2,1,1,33.30%,33.30%,33.30%,0.00%,0.00%,0.00%,0.00%,66.70%,0.00%,33.30%,33.30%,33.30%,33.30%,1,1,1,0,0,0,0,8,15,23,25.1,0,0.00%,0.08,-0.05,0.12,0.99,0.1,0.89,,0,0.09,-0.01,96.6,43.50%,86.6,,,17.40%,81,,,,,,,,0,1.3,,-0.2,,,,-0.36,12.63,,-5.11,,,,25.00%,72.70%,47.80%,33.30%,87.50%,72.70%,47.80%,80.00%,13.00%,3,95.4,1,33.30%
2023.8.6,NYY,HOU,2,DH,,6,0,0,0,0,0,1,0,0,33.30%,50.00%,0,0,88.5,0,0.333,0,0.232,44,0,1,4,0,2,0,3,0,0,0,0,0.67,0.333,0.1,,0,-0.4,1,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,0,0,0,0,0,15,17,32,-14.1,0,0.00%,0.05,-0.12,0.16,0.48,0.05,1.62,,0,-0.03,0.06,94.4,28.10%,82.9,6.30%,87.5,12.50%,77,9.40%,85.3,3.10%,84,,,,0,-0.5,-0.1,0,0.2,0,,0.05,-6.1,-5.66,1.23,5.05,3.87,,27.30%,90.00%,46.90%,0.00%,55.60%,33.30%,31.30%,66.70%,31.30%,1,88.5,0,0.00%
2023.8.5,NYY,HOU,2,RF,,4,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,100.9,0,0,0,0,-100,0,1,4,0,0,0,0,0,0,0,0,0,0,0.1,,-1,-1.1,0,0.00%,0.00%,100.00%,25.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,25.00%,50.00%,25.00%,0,4,0,1,0,0,0,4,9,13,48.2,1,25.00%,-0.08,-0.08,0,-0.78,-0.08,0.74,,0,-0.1,0,94.2,23.10%,86.7,,,15.40%,77.5,15.40%,86.5,,,,,,-0.5,-0.2,,0,-0.4,,,-7.72,-6.36,,-0.31,-19.87,,,33.30%,71.40%,53.80%,100.00%,100.00%,100.00%,53.80%,50.00%,0.00%,4,105.4,3,75.00%
2023.8.4,NYY,HOU,9,PH,,1,0,0,0,0,0,0,0,0,0.00%,100.00%,0,0,,0,0,0,0,-100,0,1,1,0,0,0,1,0,0,0,0,0,0,0.1,,0,-0.3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,0,0,0,0,0,0,0,0,3,3,,0,,-0.02,-0.02,0,-0.47,-0.05,1.07,1.07,1,-0.02,0,95,,,,,,,,,33.30%,84,,,,-0.2,,,,,-0.1,,-11.12,,,,,-5.63,,,66.70%,66.70%,,50.00%,50.00%,100.00%,100.00%,33.30%,0,,0,
2023.8.3,NYY,HOU,2,DH,,4,0,0,0,0,1,0,0,0,25.00%,50.00%,0,0,79.2,0,0.25,0,0.174,4,0,1,3,0,1,0,2,0,0,0,0,0.5,0.25,2.6,,0,-0.5,0,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,100.00%,0.00%,0,1,0,0,0,0,0,8,12,20,52.4,0,0.00%,-0.04,-0.06,0.02,-0.49,-0.05,0.77,,0,-0.04,-0.01,94.8,25.00%,80.8,,,5.00%,76,10.00%,91,,,,,,-0.4,0.2,,0,-0.3,,,-3.02,3.21,,-4.16,-12.81,,,27.30%,88.90%,55.00%,33.30%,62.50%,54.50%,45.00%,75.00%,25.00%,1,79.2,0,0.00%
2023.8.2,NYY,TBR,2,DH,,4,1,0,0,0,0,0,0,0,0.00%,0.00%,0,0.25,102.1,0.25,0.25,0.25,0.221,36,0,1,4,1,0,0,0,0,0,0,0,0,0.5,0.1,,0,-0.3,0,50.00%,0.00%,50.00%,0.00%,0.00%,0.00%,0.00%,25.00%,25.00%,50.00%,0.00%,25.00%,75.00%,0,2,2,0,0,0,0,6,14,20,16.8,1,25.00%,-0.05,-0.06,0,-0.68,-0.07,0.6,,0,-0.05,-0.03,95.3,25.00%,83.6,5.00%,88,10.00%,85,,,30.00%,88.3,,,,-0.6,-0.2,0.5,0,,0,,-9.61,-4.5,47.35,-0.14,,-0.46,,38.50%,100.00%,60.00%,100.00%,71.40%,83.30%,35.00%,75.00%,10.00%,4,108.5,3,75.00%
2023.8.1,NYY,TBR,2,DH,,4,1,0,0,0,0,0,0,0,0.00%,0.00%,0,0.25,98.2,0.25,0.25,0.25,0.221,36,0,1,4,1,0,0,0,0,0,0,0,0,0.5,0.1,,0,-0.3,0.5,25.00%,25.00%,50.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,50.00%,50.00%,1,2,1,0,0,0,0,4,6,10,14.5,2,50.00%,-0.01,-0.04,0.02,-0.65,-0.07,0.5,,0,-0.05,0.02,93,20.00%,80,50.00%,87.4,20.00%,77,,,,,,,,0.5,-0.2,-0.5,-0.1,,,,48.81,-11.87,-9.14,-3.69,,,,20.00%,80.00%,50.00%,100.00%,75.00%,80.00%,50.00%,75.00%,10.00%,4,115.5,3,75.00%
2023.7.31,NYY,TBR,2,DH,,4,0,0,0,0,0,0,0,0,75.00%,25.00%,0,0,,0,0.75,0,0.522,245,0,1,1,0,3,0,1,0,0,0,0,3,0.75,0.1,,1,0.7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,0,0,0,0,0,0,0,13,7,20,,0,,0.05,-0.02,0.07,0.69,0.07,0.61,,0,0.1,-0.01,97.4,35.00%,89.6,,,5.00%,82,,,,,,,,0.7,0,,0,,,,5.95,-0.57,,2.69,,,,6.70%,20.00%,10.00%,0.00%,100.00%,50.00%,25.00%,25.00%,5.00%,0,,0,
2023.7.29,NYY,@BAL,2,RF,,5,3,0,0,1,2,2,0,0,0.00%,20.00%,0.6,0.667,102.2,0.6,0.6,1.2,0.754,406,0,1,5,2,0,0,1,0,0,0,0,0,1.8,2.6,,2,1.8,0,25.00%,0.00%,75.00%,0.00%,33.30%,0.00%,0.00%,25.00%,75.00%,0.00%,0.00%,25.00%,75.00%,0,3,1,0,0,0,0,6,10,16,24.5,2,50.00%,0.22,-0.02,0.24,1.82,0.19,0.65,,0,0.16,0.18,93.5,31.30%,85.8,,,6.30%,73,25.00%,83.5,,,,,,1.9,-0.2,,0,0.2,,,30.92,-4.45,,-4.16,5.05,,,22.20%,57.10%,37.50%,50.00%,75.00%,66.70%,43.80%,60.00%,12.50%,4,111.6,3,75.00%
2023.7.28,NYY,@BAL,2,DH,,4,0,0,0,0,0,0,0,0,75.00%,0.00%,0,0,104.4,0,0.75,0,0.522,245,0,1,1,0,3,0,0,0,0,0,0,3,0.75,0.1,,1,0.7,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,100.00%,0,0,1,0,0,0,0,12,7,19,15.7,0,0.00%,0.07,-0.02,0.09,0.43,0.04,0.96,,0,0.06,0.01,98.7,26.30%,85.2,5.30%,87,,,31.60%,86.7,,,,,,-0.1,0.3,0,,0.5,,,-1.4,6.09,4.6,,7.51,,,7.70%,66.70%,26.30%,100.00%,50.00%,60.00%,31.60%,100.00%,10.50%,1,104.4,1,100.00%
2023.6.3,NYY,@LAD,2,RF,,4,1,0,0,1,1,1,0,0,25.00%,25.00%,1,0,102.4,0.333,0.5,1.333,0.675,351,0,1,3,0,1,0,1,0,0,0,0,1,1.833,0.1,,2,1.2,0,50.00%,0.00%,50.00%,0.00%,100.00%,0.00%,0.00%,50.00%,0.00%,50.00%,0.00%,50.00%,50.00%,0,1,1,0,0,0,0,7,11,18,26.8,1,50.00%,0.04,-0.03,0.06,0.86,0.09,0.43,,0,0.1,-0.02,96.2,50.00%,85.6,,,5.60%,79,,,11.10%,88.5,,,,0.1,0.8,,-0.1,,0.4,,1.49,8.59,,-7.16,,18.89,,22.20%,88.90%,55.60%,0.00%,62.50%,50.00%,50.00%,50.00%,27.80%,2,113.7,1,50.00%
2023.6.2,NYY,@LAD,2,RF,,4,0,0,0,0,0,0,0,0,0.00%,50.00%,0,0,85.4,0,0,0,0,-100,0,1,4,0,0,0,2,0,0,0,1,0,0,0.1,,-1,-1.1,1,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,1,0,1,0,0,0,0,6,9,15,7.6,0,0.00%,-0.09,-0.09,0,-1.48,-0.15,0.56,,0,-0.13,-0.04,91.7,46.70%,85.3,,,6.70%,75,,,,,,,,-0.9,-0.9,,0.1,,,,-12.5,-12.58,,8.63,,,,20.00%,80.00%,40.00%,0.00%,75.00%,50.00%,33.30%,75.00%,20.00%,2,92.9,0,0.00%
2023.5.31,NYY,@SEA,2,DH,,4,0,0,0,0,0,0,0,0,25.00%,25.00%,0,0,110.2,0,0.25,0,0,-100,0,1,3,0,1,1,1,0,0,0,0,1,0.25,0.1,,-1,-1.1,1,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,100.00%,1,1,0,0,0,0,0,8,9,17,23.7,1,50.00%,-0.06,-0.09,0.03,-0.6,-0.06,1.3,,0,-0.05,0,97,29.40%,85.6,,,29.40%,81.8,,,,,,,,-0.6,0.1,,-0.3,,,,-8.05,1.96,,-6.04,,,,0.00%,70.00%,41.20%,,57.10%,57.10%,58.80%,25.00%,17.60%,2,111.2,2,100.00%
2023.5.30,NYY,@SEA,2,RF,,5,1,0,0,1,2,1,0,0,40.00%,40.00%,1,0,106.3,0.333,0.6,1.333,0.679,354,0,1,3,0,2,0,2,0,0,0,0,1,1.933,2.6,,2,1.5,0,0.00%,0.00%,100.00%,0.00%,100.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,1,0,0,0,0,0,13,15,28,37.6,1,100.00%,0.05,-0.01,0.07,1.6,0.17,0.42,,0,0.17,-0.04,95.3,42.90%,86.5,,,10.70%,81,7.10%,80,25.00%,85.6,,,,1.3,0.1,,0.3,-0.1,-0.1,,32.28,0.52,,10.7,-3.21,-1.73,,11.80%,81.80%,39.30%,50.00%,77.80%,72.70%,39.30%,100.00%,10.70%,1,106.3,1,100.00%
2023.5.29,NYY,@SEA,2,RF,,5,3,1,0,2,3,3,0,0,20.00%,0.00%,1.75,0.5,99.5,0.75,0.8,2.5,1.19,708,0,1,4,0,1,0,0,0,0,0,0,1,3.3,2.6,,4,3.6,0,25.00%,0.00%,75.00%,33.30%,66.70%,0.00%,0.00%,75.00%,25.00%,0.00%,25.00%,0.00%,75.00%,0,3,1,1,0,0,0,9,11,20,37,2,50.00%,0.28,-0.02,0.29,3.68,0.39,0.71,,0,0.38,0.01,94,5.00%,86,15.00%,88.7,25.00%,80.6,30.00%,86,,,,,,1.2,0,0.3,0.7,1.4,,,23.5,2.69,9.04,13.74,24.17,,,23.10%,71.40%,40.00%,66.70%,100.00%,87.50%,35.00%,80.00%,5.00%,4,116.9,3,75.00%
2023.5.28,NYY,SDP,2,RF,,4,2,0,0,1,2,2,0,0,0.00%,50.00%,0.75,1,110.8,0.5,0.5,1.25,0.722,383,0,1,4,1,0,0,2,0,0,0,0,0,1.75,2.6,,2,1.3,1,0.00%,50.00%,50.00%,0.00%,100.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,100.00%,1,1,0,0,0,0,0,2,10,12,24.4,1,50.00%,0.16,-0.01,0.17,1.33,0.14,0.77,,0,0.15,0.06,94.6,,,16.70%,92,8.30%,73,16.70%,87,,,,,,0,,1.4,0,-0.1,,,0.2,,72.01,-4.16,-5.37,,,71.40%,60.00%,66.70%,60.00%,66.70%,62.50%,41.70%,50.00%,25.00%,2,111.1,2,100.00%
2023.5.27,NYY,SDP,2,DH,,4,1,0,0,0,1,0,0,0,0.00%,25.00%,0,0.333,106.7,0.25,0.25,0.25,0.221,36,0,1,4,1,0,0,1,0,0,0,1,0,0.5,2.6,,0,-0.3,1,33.30%,33.30%,33.30%,0.00%,0.00%,0.00%,0.00%,66.70%,33.30%,0.00%,0.00%,0.00%,100.00%,1,1,1,0,0,0,0,4,8,12,21.3,1,33.30%,-0.18,-0.2,0.02,-0.72,-0.07,1.22,,0,-0.07,-0.08,92,,,25.00%,88.7,16.70%,83.5,25.00%,82,,,,,,0.2,,0.1,-0.8,-0.3,,,3.94,,2.48,-40.16,-9.82,,,50.00%,33.30%,41.70%,33.30%,100.00%,60.00%,50.00%,50.00%,16.70%,3,114.6,3,100.00%
2023.5.26,NYY,SDP,2,RF,,4,1,1,0,0,0,0,0,0,0.00%,75.00%,0.25,1,92.3,0.25,0.25,0.5,0.311,99,0,1,4,0,0,0,3,0,0,0,0,0,0.75,0.1,,0,0,0,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0,1,0,0,0,0,0,5,10,15,25.9,0,0.00%,0.02,-0.05,0.07,0.4,0.04,0.75,,0,0,0.03,93.8,21.40%,83.3,14.30%,91,14.30%,82.5,21.40%,88,,,,,,-0.5,-0.1,0,-0.3,0.8,,,-12.93,-1.97,-1.33,-13.35,26.29,,,25.00%,83.30%,50.00%,0.00%,80.00%,57.10%,42.90%,75.00%,20.00%,1,92.3,0,0.00%
2023.5.25,NYY,BAL,2,RF,,4,0,0,0,0,1,0,0,0,25.00%,25.00%,0,0,98.6,0,0.25,0,0.174,4,0,1,3,0,1,0,1,0,0,0,0,1,0.25,2.6,,0,-0.5,1,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,50.00%,50.00%,1,0,1,0,0,0,0,5,8,13,1.8,0,0.00%,-0.05,-0.1,0.05,-0.44,-0.05,1.24,,0,-0.02,-0.02,94.1,7.70%,83,,,,,7.70%,92,,,,,,-0.3,-0.2,,,0.1,,,-3.02,-19.99,,,8.63,,,16.70%,71.40%,46.20%,100.00%,60.00%,66.70%,53.80%,75.00%,15.40%,2,101.6,2,100.00%
2023.5.24,NYY,BAL,2,RF,,5,0,0,0,0,0,0,0,0,60.00%,0.00%,0,0,90.6,0,0.6,0,0.418,173,0,1,2,0,3,0,0,0,0,0,0,3,0.6,0.1,,1,0.4,0,0.00%,0.00%,100.00%,50.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0.00%,50.00%,0.00%,50.00%,0,2,0,1,0,0,0,15,10,25,51.6,0,0.00%,0.03,-0.02,0.05,0.38,0.04,0.56,,0,0.07,-0.02,95.5,12.00%,84.7,24.00%,88.7,8.00%,73,12.00%,85.3,,,,,23.50%,0.4,0.1,0.3,-0.3,-0.1,,,3.78,3.72,4.58,-13.22,-3.32,,,5.60%,57.10%,20.00%,100.00%,100.00%,100.00%,28.00%,40.00%,0.00%,2,101.7,1,50.00%
2023.5.23,NYY,BAL,2,RF,,5,1,0,0,1,1,1,0,0,20.00%,0.00%,0.75,0,96.5,0.25,0.4,1,0.54,257,0,1,4,0,1,0,0,0,0,0,0,1,1.4,0.1,,2,0.9,0.5,25.00%,25.00%,50.00%,0.00%,50.00%,0.00%,0.00%,75.00%,0.00%,25.00%,0.00%,50.00%,50.00%,1,2,1,0,0,0,0,8,10,18,27.5,1,25.00%,0.41,-0.12,0.53,0.67,0.07,2.09,,0,0.16,0.04,95.8,33.30%,88.2,,,,,,,5.60%,88,,,,-0.2,-0.3,,,,1.5,,-1.93,-5.27,,,,148.71,,0.00%,77.80%,38.90%,,100.00%,100.00%,50.00%,40.00%,0.00%,4,106.6,2,50.00%
