Date,Team,Opp,BO,Pos,divider,PA,H,2B,3B,HR,R,RBI,SB,CS,BB%,K%,ISO,BABIP,EV,AVG,OBP,SLG,wOBA,wRC+,type,G,AB,1B,BB,IBB,SO,HBP,SF,SH,GDP,BB/K,OPS,Spd,wSB,wRC,wRAA,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,GB,FB,LD,IFFB,IFH,BU,BUH,Balls,Strikes,Pitches,LA,Barrels,Barrel%,WPA,#NAME?,#NAME?,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,Events,maxEV,HardHit,HardHit%
2023.7.28,LAA,@TOR,2,DH,,4,2,0,0,1,1,1,0,0,0.00%,25.00%,0.75,0.5,94.1,0.5,0.5,1.25,0.722,379,0,1,4,1,0,0,1,0,0,0,0,0,1.75,0.1,,2,1.3,1,33.30%,33.30%,33.30%,0.00%,100.00%,0.00%,0.00%,33.30%,33.30%,33.30%,33.30%,33.30%,33.30%,1,1,1,0,0,0,0,6,12,18,14.8,1,33.30%,0.1,-0.04,0.14,0.86,0.09,0.81,,0,0.15,-0.03,94.2,27.80%,87.2,,,,,,,44.40%,86.5,,,,1,0,,,,0.3,,20.83,0,,,,3.97,,36.40%,85.70%,55.60%,50.00%,83.30%,70.00%,38.90%,50.00%,16.70%,3,104.8,2,66.70%
2023.7.27,LAA,@DET,2,DH,,3,2,0,0,2,2,3,0,0,0.00%,33.30%,2,0,112.2,0.667,0.667,2.667,1.336,805,0,1,3,0,0,0,1,0,0,0,0,0,3.333,0.1,,3,2.5,0,0.00%,0.00%,100.00%,0.00%,100.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0,2,0,0,0,0,0,5,10,15,23.7,2,100.00%,0.15,-0.02,0.17,2.7,0.27,0.44,,0,0.48,-0.14,95.9,20.00%,81.3,,,20.00%,79.7,,,,,,,,2.5,-0.2,,0.1,,,,28.22,-5.87,,4.92,,,,0.00%,63.60%,46.70%,,85.70%,85.70%,73.30%,66.70%,6.70%,2,116.9,2,100.00%
2023.7.27,LAA,@DET,2,P,,5,0,0,0,0,0,0,0,0,0.00%,40.00%,0,0,95.2,0,0,0,0,-100,0,1,5,0,0,0,2,0,0,0,0,0,0,0.1,,-1,-1.3,0.5,0.00%,33.30%,66.70%,0.00%,0.00%,0.00%,0.00%,33.30%,33.30%,33.30%,0.00%,100.00%,0.00%,1,2,0,0,0,0,0,5,10,15,32.1,0,0.00%,-0.07,-0.07,0,-1.56,-0.16,0.5,,0,-0.15,0.01,92.7,26.70%,82.8,,,,,26.70%,84.3,,,,,,-1,-0.5,,,0.2,,,-14.69,-11.28,,,4.52,,,37.50%,71.40%,53.30%,33.30%,100.00%,75.00%,46.70%,60.00%,13.30%,3,106.8,2,66.70%
2023.7.25,LAA,@DET,2,DH,,5,0,0,0,0,2,0,1,0,40.00%,40.00%,0,0,,0,0.4,0,0.278,72,0,1,3,0,2,0,2,0,0,0,0,1,0.4,7.5,,0,-0.2,0,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,100.00%,0.00%,0,1,0,0,0,0,0,10,15,25,,0,0.00%,0.04,-0.04,0.08,0.04,0,0.93,,0,-0.05,0.09,93.2,16.00%,,,,,,12.00%,,12.00%,80,,,,-0.3,0.3,,,0.1,-0.2,,-1.88,6.78,,,2.78,-7.91,,31.30%,55.60%,40.00%,40.00%,80.00%,60.00%,36.00%,80.00%,16.00%,1,,0,0.00%
2023.7.23,LAA,PIT,2,DH,,4,1,0,0,1,2,1,0,0,25.00%,50.00%,1,0,112.9,0.333,0.5,1.333,0.675,347,0,1,3,0,1,0,2,0,0,0,0,0.5,1.833,2.6,,2,1.2,0,0.00%,0.00%,100.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0,1,0,0,0,0,0,10,10,20,19.3,1,100.00%,0.09,-0.02,0.11,1.03,0.1,0.47,,0,0.13,0.06,95.2,20.00%,85,20.00%,92.8,15.00%,79,20.00%,91.8,,,,,,0,-0.2,1.3,0.1,0,,,0.44,-4.14,31.52,2.14,-0.68,,,28.60%,83.30%,45.00%,0.00%,100.00%,55.60%,30.00%,75.00%,20.00%,1,112.9,1,100.00%
2023.7.22,LAA,PIT,2,DH,,4,0,0,0,0,0,0,0,0,0.00%,75.00%,0,0,101.6,0,0,0,0,-100,0,1,4,0,0,0,3,0,0,0,0,0,0,0.1,,-1,-1.1,0,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,100.00%,0.00%,0,1,0,0,0,0,0,5,10,15,19.6,0,0.00%,-0.09,-0.09,0,-0.83,-0.08,0.84,,0,-0.11,0,96.7,13.30%,84.5,33.30%,90,,,33.30%,90.8,,,,,,-0.2,-0.2,-0.4,,-0.3,,,-7.27,-11.87,-7.63,,-5.04,,,25.00%,71.40%,46.70%,0.00%,80.00%,57.10%,46.70%,75.00%,20.00%,1,101.6,1,100.00%
2023.7.21,LAA,PIT,2,DH-P,,4,0,0,0,0,2,0,0,0,75.00%,25.00%,0,0,,0,0.75,0,0.522,241,0,1,1,0,3,0,1,0,0,0,0,3,0.75,2.6,,1,0.7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,0,0,0,0,0,0,0,13,9,22,,0,,0.1,0,0.1,1.45,0.14,0.65,,0,0.16,0,96,38.10%,84,,,4.80%,82,19.00%,86.5,,,,,4.50%,0.4,0.3,,-0.1,0.2,,,5.6,4.04,,-8.67,5.51,,,7.70%,37.50%,19.00%,0.00%,100.00%,75.00%,38.10%,25.00%,4.50%,0,,0,
2023.7.19,LAA,NYY,2,DH,,5,0,0,0,0,2,0,0,0,80.00%,20.00%,0,0,,0,0.8,0,0.522,241,0,1,1,0,4,1,1,0,0,0,0,4,0.8,2.6,,1,0.8,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,0,0,0,0,0,0,0,13,9,22,,0,,0.04,0,0.04,0.98,0.1,0.3,,0,0.09,0.04,96.3,36.40%,86.1,,,,,22.70%,88.6,,,,,18.20%,0.1,0.3,,,0.3,,,0.88,4.31,,,5.29,,,23.50%,60.00%,31.80%,25.00%,66.70%,42.90%,22.70%,40.00%,18.20%,0,,0,
2023.7.18,LAA,NYY,2,DH,,4,1,0,1,0,1,1,0,0,25.00%,50.00%,0.667,1,110.5,0.333,0.5,1,0.566,272,0,1,3,0,1,0,2,0,0,0,0,0.5,1.5,5.1,,1,0.8,1,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,100.00%,1,0,0,0,0,0,0,8,9,17,2.8,0,0.00%,0.12,-0.03,0.15,1.77,0.17,0.95,,0,0.11,0.02,95.8,5.90%,88,,,23.50%,83,35.30%,87,,,,,,-0.2,0.1,,-0.2,1.1,,,-3.16,5.8,,-3.98,19.16,,,25.00%,80.00%,41.20%,0.00%,75.00%,42.90%,29.40%,50.00%,23.50%,1,110.5,1,100.00%
2023.7.17,LAA,NYY,2,DH,,5,3,1,0,1,1,2,0,0,20.00%,20.00%,1,1,109,0.75,0.8,1.75,1.033,595,0,1,4,1,1,1,1,0,0,0,0,1,2.55,0.1,,4,3,1,33.30%,33.30%,33.30%,0.00%,100.00%,0.00%,0.00%,33.30%,66.70%,0.00%,0.00%,0.00%,100.00%,1,1,1,0,0,0,0,1,9,10,18.3,2,66.70%,0.31,-0.08,0.39,1.95,0.19,1.6,,0,0.25,-0.06,94.6,20.00%,80.5,,,,,10.00%,87,,,,,40.00%,1.8,-0.2,,,0.8,,,25.42,-11.86,,,81.55,,,50.00%,87.50%,80.00%,0.00%,71.40%,62.50%,80.00%,60.00%,30.00%,3,111.7,3,100.00%
2023.7.16,LAA,HOU,2,DH,,5,1,0,0,1,2,1,0,0,20.00%,0.00%,0.75,0,90.7,0.25,0.4,1,0.501,226,0,1,4,0,1,1,0,0,0,0,0,1,1.4,2.6,,1,0.8,0.5,25.00%,25.00%,50.00%,0.00%,50.00%,0.00%,0.00%,0.00%,100.00%,0.00%,25.00%,25.00%,50.00%,1,2,1,0,0,0,0,7,10,17,11.5,1,25.00%,0.03,-0.05,0.08,0.6,0.06,0.84,,0,-0.02,0.05,92.3,29.40%,79.6,,,,,23.50%,85.8,,,,,5.90%,0.9,-0.2,,,0.2,,,10.78,-4.5,,,4.06,,,33.30%,87.50%,58.80%,33.30%,85.70%,70.00%,47.10%,60.00%,17.60%,4,105.4,2,50.00%
2023.7.15,LAA,HOU,2,DH,,6,1,0,0,1,1,1,0,0,16.70%,50.00%,0.6,0,98.3,0.2,0.333,0.8,0.401,157,0,1,5,0,1,1,3,0,0,0,0,0.33,1.133,0.1,,1,0.4,1,0.00%,50.00%,50.00%,0.00%,100.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,1,1,0,0,0,0,0,5,14,19,8.3,1,50.00%,0,-0.07,0.06,0.53,0.05,1.11,,0,-0.05,0.04,94.7,5.60%,89,,,27.80%,81.4,38.90%,90.4,11.10%,90,,,26.30%,-0.3,1.4,,-0.2,-0.3,-0.3,,-10.09,140.38,,-4.42,-4.63,-13.21,,44.40%,88.90%,66.70%,25.00%,50.00%,41.70%,50.00%,66.70%,36.80%,2,103.5,1,50.00%
2023.7.14,LAA,HOU,2,DH-P,,5,2,0,0,0,1,0,0,0,0.00%,40.00%,0,0.667,91.7,0.4,0.4,0.4,0.353,124,0,1,5,2,0,0,2,0,0,0,0,0,0.8,2.6,,1,0.1,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,100.00%,0.00%,0,0,3,0,0,0,0,5,13,18,17,0,0.00%,-0.04,-0.1,0.06,-0.3,-0.03,1.08,,0,0,-0.04,92.9,5.60%,88,,,,,27.80%,84.2,16.70%,81.7,,,,0.7,0,,,-0.3,-0.2,,8.13,-4.16,,,-6.57,-7.91,,37.50%,80.00%,61.10%,66.70%,75.00%,72.70%,55.60%,80.00%,16.70%,3,110.3,1,33.30%
2023.7.8,LAA,@LAD,1,DH,,5,3,0,1,1,1,3,0,0,0.00%,0.00%,1.25,0.5,98.8,0.75,0.6,2,0.891,497,0,1,4,1,0,0,0,0,1,0,0,0,2.6,2.6,,3,2.4,0,40.00%,0.00%,60.00%,0.00%,33.30%,0.00%,0.00%,0.00%,80.00%,20.00%,0.00%,60.00%,40.00%,0,3,2,0,0,0,0,2,7,9,30.4,2,40.00%,0.06,-0.01,0.07,2.57,0.26,0.34,,0,0.28,-0.11,94.7,33.30%,86.3,22.20%,89.5,11.10%,77,,,,,,,,1.6,1.1,-0.1,0,,,,53.55,35.96,-5.32,3.64,,,,33.30%,100.00%,77.80%,100.00%,100.00%,100.00%,66.70%,60.00%,0.00%,5,113.1,3,60.00%
2023.7.7,LAA,@LAD,1,DH,,4,1,0,0,0,1,0,0,0,25.00%,25.00%,0,0.5,101.5,0.333,0.5,0.333,0.395,153,0,1,3,1,1,0,1,0,0,0,0,1,0.833,2.6,,1,0.3,2,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,100.00%,2,0,0,0,0,0,0,5,7,12,0.1,0,0.00%,0.04,-0.04,0.08,0.31,0.03,0.87,,0,0.03,0.01,93,,,,,,,,,25.00%,83.3,,,,0.4,,,,,-0.1,,3.96,,,,,-1.72,,0.00%,57.10%,33.30%,,100.00%,100.00%,58.30%,75.00%,0.00%,2,104,2,100.00%
2023.7.5,LAA,@SDP,3,DH,,4,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,84.3,0,0,0,0,-100,0,1,4,0,0,0,0,0,0,0,0,0,0,0.1,,-1,-1.1,3,0.00%,75.00%,25.00%,0.00%,0.00%,0.00%,0.00%,75.00%,0.00%,25.00%,25.00%,75.00%,0.00%,3,1,0,0,0,0,0,5,12,17,-1.7,0,0.00%,-0.15,-0.15,0,-0.97,-0.1,1.47,,0,-0.1,0,94.8,11.80%,75,,,47.10%,81.8,11.80%,87,,,,,,-0.4,-0.3,,-0.1,-0.1,,,-8.43,-13.22,,-1.82,-5.37,,,44.40%,62.50%,52.90%,50.00%,60.00%,55.60%,47.10%,75.00%,23.50%,4,96.9,1,25.00%
2023.7.4,LAA,@SDP,3,DH-P,,3,0,0,0,0,0,0,0,0,0.00%,33.30%,0,0,78.5,0,0,0,0,-100,0,1,3,0,0,0,1,0,0,0,0,0,0,0.1,,0,-0.8,1,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,50.00%,50.00%,50.00%,0.00%,1,1,0,0,0,0,0,4,7,11,0.9,0,0.00%,-0.07,-0.07,0,-0.54,-0.06,0.95,,0,-0.07,0,94,,,36.40%,91,18.20%,82.5,18.20%,88,,,,,,0,,-0.6,-0.2,0,,,1.05,,-14.65,-8.91,-1.76,,,42.90%,50.00%,45.50%,33.30%,100.00%,60.00%,36.40%,66.70%,18.20%,2,90.5,0,0.00%
2023.7.3,LAA,@SDP,3,DH,,5,0,0,0,0,0,0,0,0,40.00%,20.00%,0,0,85.9,0,0.4,0,0.278,72,0,1,3,0,2,0,1,0,0,0,0,2,0.4,0.1,,0,-0.2,2,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,100.00%,0.00%,2,0,0,0,0,0,0,10,11,21,-5,0,0.00%,-0.07,-0.12,0.05,-0.5,-0.05,1.18,,0,-0.03,-0.02,95.8,28.60%,86.7,4.80%,89,14.30%,82.3,14.30%,82,,,,,,-0.4,0.3,0,0.1,-0.2,,,-5.27,5.44,-4.16,4.17,-6.11,,,33.30%,50.00%,38.10%,60.00%,33.30%,50.00%,28.60%,60.00%,19.00%,2,94.4,0,0.00%
2023.7.2,LAA,ARI,3,DH,,4,1,0,0,1,1,1,0,0,0.00%,50.00%,0.75,0,102,0.25,0.25,1,0.501,226,0,1,4,0,0,0,2,0,0,0,0,0,1.25,0.1,,1,0.6,0,0.00%,0.00%,100.00%,0.00%,50.00%,0.00%,0.00%,50.00%,0.00%,50.00%,0.00%,50.00%,50.00%,0,2,0,0,0,0,0,5,10,15,36.3,1,50.00%,0,-0.04,0.04,0.33,0.03,0.46,,0,0.22,-0.22,93.9,20.00%,84,6.70%,92,6.70%,84,6.70%,87,,,,,,-0.7,1.4,0,-0.2,0.1,,,-8.29,47.69,3.64,-19.99,5.8,,,50.00%,80.00%,60.00%,60.00%,75.00%,66.70%,33.30%,50.00%,20.00%,2,115.4,1,50.00%
2023.7.1,LAA,ARI,3,DH,,4,0,0,0,0,0,0,0,0,0.00%,50.00%,0,0,98.9,0,0,0,0,-100,0,1,4,0,0,0,2,0,0,0,0,0,0,0.1,,-1,-1.1,0,50.00%,0.00%,50.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,0,1,1,0,0,0,0,5,13,18,17,1,50.00%,-0.14,-0.14,0,-0.91,-0.09,1.4,,0,-0.1,0,95.9,,,,,,,33.30%,83.8,11.10%,85.5,,,,-0.5,,,,-0.3,-0.3,,-5.43,,,,-5.34,-13.1,,54.50%,57.10%,55.60%,33.30%,100.00%,60.00%,38.90%,75.00%,22.20%,2,99.6,2,100.00%
2023.6.30,LAA,ARI,2,DH,,4,1,0,0,1,2,1,0,0,50.00%,0.00%,1.5,0,108.4,0.5,0.75,2,0.849,468,0,1,2,0,2,0,0,0,0,0,0,2,2.75,2.6,,2,1.8,1,0.00%,50.00%,50.00%,0.00%,100.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,100.00%,1,1,0,0,0,0,0,11,6,17,11,1,50.00%,0.07,-0.02,0.08,1.35,0.13,0.58,,0,0.14,-0.03,91.2,70.60%,84.6,,,,,,,,,,,,0.3,1.4,,,,,,5.19,11.99,,,,,,16.70%,60.00%,29.40%,50.00%,66.70%,60.00%,29.40%,25.00%,11.80%,2,115.1,2,100.00%
2023.6.29,LAA,CHW,3,DH,,5,1,0,0,1,1,2,0,0,40.00%,40.00%,1,0,111.3,0.333,0.6,1.333,0.675,347,0,1,3,0,2,1,2,0,0,0,0,1,1.933,0.1,,2,1.5,0,0.00%,0.00%,100.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0,1,0,0,0,0,0,7,12,19,26.6,1,100.00%,0.06,-0.04,0.1,1.74,0.17,1.08,,0,0.05,0,97.2,52.60%,85.8,10.50%,90,,,5.30%,85,,,,,21.10%,0.2,1,-0.1,,0,,,3.06,10.49,-4.9,,1.91,,,33.30%,85.70%,52.60%,0.00%,66.70%,40.00%,36.80%,60.00%,31.60%,1,111.3,1,100.00%
2023.6.28,LAA,CHW,2,DH,,5,3,0,1,0,2,0,0,0,0.00%,40.00%,0.4,1,98.4,0.6,0.6,1,0.667,341,0,1,5,2,0,0,2,0,0,0,0,0,1.6,5.1,,2,1.4,2,33.30%,66.70%,0.00%,0.00%,0.00%,0.00%,0.00%,33.30%,66.70%,0.00%,0.00%,33.30%,66.70%,2,0,1,0,0,0,0,11,15,26,1.7,0,0.00%,0.06,-0.02,0.08,0.87,0.09,0.35,,0,0.16,0,94.7,19.20%,85.8,,,,,30.80%,85.3,,,,,,0.3,-0.2,,,1.4,,,2.08,-3.08,,,17.09,,,42.10%,71.40%,50.00%,62.50%,80.00%,69.20%,26.90%,40.00%,15.40%,3,102.2,2,66.70%
2023.6.27,LAA,CHW,2,DH-P,,4,3,0,0,2,2,2,0,0,25.00%,0.00%,2,1,109.1,1,1,3,1.397,847,0,1,3,1,1,0,0,0,0,0,0,1,4,0.1,,4,3.6,0.5,0.00%,33.30%,66.70%,0.00%,100.00%,0.00%,0.00%,33.30%,33.30%,33.30%,0.00%,0.00%,100.00%,1,2,0,0,0,0,0,10,8,18,20.8,2,66.70%,0.26,0,0.26,2.78,0.27,0.66,,0,0.41,-0.02,95.6,5.60%,81,,,5.60%,75,11.10%,88.5,11.10%,88.5,,,,2,0.1,,-0.1,0.1,1.4,,17.04,5.8,,-5.1,4.12,72.01,,0.00%,50.00%,16.70%,,100.00%,100.00%,33.30%,25.00%,0.00%,3,110.8,3,100.00%
2023.6.26,LAA,CHW,3,DH,,4,1,0,0,1,1,1,1,0,25.00%,50.00%,1,0,113,0.333,0.5,1.333,0.675,347,0,1,3,0,1,0,2,0,0,0,0,0.5,1.833,5,,2,1.2,0,0.00%,0.00%,100.00%,0.00%,100.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,1,0,0,0,0,0,9,12,21,36,1,100.00%,0.19,-0.05,0.24,1.2,0.12,1.48,,0,0.14,-0.01,96,38.10%,85.9,,,9.50%,83.5,4.80%,73,,,,,,-0.3,1.5,,0,-0.1,,,-2.96,18.41,,2.3,-5.63,,,30.80%,50.00%,38.10%,75.00%,75.00%,75.00%,38.10%,75.00%,9.50%,1,113,1,100.00%
2023.6.25,LAA,@COL,2,DH,,4,2,0,1,0,1,1,0,0,0.00%,0.00%,0.5,0.5,93,0.5,0.5,1,0.613,304,0,1,4,1,0,0,0,0,0,0,0,0,1.5,5.1,,1,1,2,25.00%,50.00%,25.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,50.00%,50.00%,2,1,1,0,0,0,0,4,8,12,14.8,1,25.00%,0.08,-0.07,0.16,0.97,0.08,1.29,,0,0.07,0,93.4,41.70%,85,,,16.70%,78.5,,,,,,,,0.9,0.2,,-0.1,,,,18.5,4.63,,-4.52,,,,42.90%,60.00%,50.00%,66.70%,100.00%,83.30%,41.70%,25.00%,8.30%,4,113.7,2,50.00%
2023.6.24,LAA,@COL,2,DH,,7,1,0,0,0,1,1,0,0,0.00%,28.60%,0,0.2,88.6,0.143,0.143,0.143,0.126,-33,0,1,7,1,0,0,2,0,0,0,1,0,0.286,2.6,,0,-1.1,2,40.00%,40.00%,20.00%,0.00%,0.00%,0.00%,0.00%,40.00%,40.00%,20.00%,20.00%,40.00%,40.00%,2,1,2,0,0,0,0,7,19,26,6.1,0,0.00%,-0.04,-0.07,0.03,-1.57,-0.13,0.43,,0,-0.08,-0.02,93.8,3.80%,84,7.70%,90.5,,,34.60%,85.2,,,,,,-0.7,0,-0.3,,-0.7,,,-4.96,0,-13.69,,-7.39,,,38.50%,84.60%,61.50%,80.00%,81.80%,81.30%,50.00%,42.90%,11.50%,5,104.2,1,20.00%
2023.6.23,LAA,@COL,2,DH,,5,3,1,0,1,1,1,0,0,0.00%,20.00%,0.8,0.667,108.5,0.6,0.6,1.4,0.826,452,0,1,5,1,0,0,1,0,0,0,0,0,2,0.1,,3,2.1,0.5,25.00%,25.00%,50.00%,0.00%,50.00%,0.00%,0.00%,75.00%,25.00%,0.00%,0.00%,0.00%,100.00%,1,2,1,0,0,0,0,7,10,17,22.8,2,50.00%,0.05,-0.11,0.16,0.45,0.04,1.23,,0,0.12,-0.08,90,29.40%,84.8,,,23.50%,82.5,5.90%,88,,,,,,2.2,-0.6,,0,0.5,,,30.94,-11.16,,0.3,47.35,,,22.20%,75.00%,47.10%,50.00%,100.00%,87.50%,47.10%,100.00%,5.90%,4,115.5,4,100.00%
2023.6.21,LAA,LAD,2,DH-P,,4,0,0,0,0,0,0,0,0,25.00%,0.00%,0,0,93.2,0,0.25,0,0.174,0,0,1,3,0,1,0,0,0,0,0,0,1,0.25,0.1,,0,-0.5,0,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.30%,66.70%,0.00%,100.00%,0.00%,0,3,0,0,0,0,0,8,8,16,48.4,0,0.00%,-0.1,-0.12,0.02,-0.48,-0.05,1.32,,0,-0.04,-0.03,95,37.50%,86.8,43.80%,95,,,,,,,,,,-0.2,-0.5,0.2,,,,,-7.32,-7.86,3.15,,,,,11.10%,71.40%,37.50%,100.00%,60.00%,66.70%,43.80%,75.00%,12.50%,3,100.1,2,66.70%
2023.6.20,LAA,LAD,2,DH,,4,0,0,0,0,0,0,0,0,0.00%,50.00%,0,0,102.3,0,0,0,0,-100,0,1,4,0,0,0,2,0,0,0,0,0,0,0.1,,-1,-1.1,0,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,50.00%,50.00%,0,2,0,0,0,0,0,4,9,13,37.8,1,50.00%,-0.12,-0.12,0,-0.91,-0.09,1.16,,0,-0.1,0,94,46.20%,88,,,,,,,,,,,,-0.7,-0.4,,,,,,-9.82,-6.65,,,,,,50.00%,71.40%,61.50%,0.00%,100.00%,62.50%,53.80%,75.00%,23.10%,2,102.6,2,100.00%
2023.6.18,LAA,@KCR,2,DH,,4,1,0,0,1,1,2,0,0,0.00%,50.00%,0.75,0,107.2,0.25,0.25,1,0.501,226,0,1,4,0,0,0,2,0,0,0,0,0,1.25,0.1,,1,0.6,1,0.00%,50.00%,50.00%,0.00%,100.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,100.00%,1,1,0,0,0,0,0,7,10,17,12.2,1,50.00%,0.14,-0.04,0.18,0.89,0.08,0.83,,0,0.03,0.14,91.2,11.80%,83,,,23.50%,70.5,29.40%,86,,,,,,-0.1,-0.2,,1.1,-0.2,,,-2.3,-9.04,,26.95,-3.04,,,30.00%,71.40%,47.10%,66.70%,80.00%,75.00%,41.20%,50.00%,11.80%,2,117.1,2,100.00%
2023.6.17,LAA,@KCR,2,DH,,5,1,0,0,1,1,2,0,1,20.00%,0.00%,0.75,0,95.2,0.25,0.4,1,0.54,253,0,1,4,0,1,0,0,0,0,0,0,1,1.4,2.5,,2,0.9,2,25.00%,50.00%,25.00%,0.00%,100.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,25.00%,75.00%,2,1,1,0,0,0,0,8,7,15,15,1,25.00%,-0.01,-0.06,0.05,0.52,0.05,1.45,,0,0.12,-0.13,96.5,20.00%,86.7,20.00%,88.3,,,20.00%,87,,,,,,0.1,-0.1,0,,0.8,,,2.38,-3.05,-0.25,,28.09,,,11.10%,83.30%,40.00%,100.00%,100.00%,100.00%,40.00%,60.00%,0.00%,4,110,2,50.00%
2023.6.16,LAA,@KCR,2,DH,,5,1,1,0,0,1,0,0,0,40.00%,20.00%,0.333,0.5,88.1,0.333,0.6,0.667,0.527,244,0,1,3,0,2,0,1,0,0,0,0,2,1.267,1.6,,1,0.9,1,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,50.00%,50.00%,0.00%,50.00%,1,0,1,0,0,0,0,11,8,19,-6.9,0,0.00%,0.06,-0.03,0.09,0.66,0.06,0.83,,0,0.05,0.02,94.5,26.30%,84.2,,,5.30%,79,15.80%,88.7,10.50%,87.5,,,,0.8,0,,0,0,0.1,,9.39,0.76,,3.87,-1.56,7.29,,18.20%,25.00%,21.10%,100.00%,100.00%,100.00%,42.10%,40.00%,0.00%,2,106.1,1,50.00%
2023.6.15,LAA,@TEX,2,DH-P,,4,1,0,0,1,1,2,0,0,50.00%,0.00%,1.5,0,103.6,0.5,0.75,2,0.849,468,0,1,2,0,2,0,0,0,0,0,0,2,2.75,0.1,,2,1.8,1,0.00%,50.00%,50.00%,0.00%,100.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,1,1,0,0,0,0,0,8,8,16,6.9,1,50.00%,0.24,-0.02,0.26,2.44,0.24,1.2,,0,0.16,0.04,97,6.30%,87,18.80%,90.7,,,,,62.50%,87.8,,,,0,1.4,0.4,,,0,,-1.61,138.92,13.76,,,0.4,,9.10%,60.00%,25.00%,0.00%,100.00%,75.00%,31.30%,75.00%,6.30%,2,109.4,2,100.00%
2023.6.14,LAA,@TEX,2,DH,,5,2,0,0,1,1,2,0,0,20.00%,20.00%,0.75,0.5,94.4,0.5,0.6,1.25,0.717,376,0,1,4,1,1,0,1,0,0,0,0,1,1.85,0.1,,2,1.7,1,33.30%,33.30%,33.30%,0.00%,100.00%,0.00%,0.00%,33.30%,0.00%,66.70%,0.00%,66.70%,33.30%,1,1,1,0,0,0,0,11,12,23,12.4,1,33.30%,0,-0.06,0.06,1.63,0.16,0.82,,0,0.06,-0.06,93.9,43.50%,84.1,,,,,,,,,,,,1.5,0.2,,,,,,11.68,1.76,,,,,,0.00%,66.70%,34.80%,,62.50%,62.50%,52.20%,80.00%,13.00%,3,116.1,1,33.30%
2023.6.13,LAA,@TEX,2,DH,,5,2,1,0,0,2,0,1,0,60.00%,0.00%,0.5,1,99.7,1,1,1.5,0.88,489,0,1,2,1,3,1,0,0,0,0,0,3,2.5,6.2,,3,2.3,1,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,50.00%,50.00%,1,0,1,0,0,0,0,12,8,20,10.4,1,50.00%,0.1,0,0.1,1.23,0.12,0.73,,0,0.18,-0.04,92.7,,,30.00%,87.3,,,50.00%,86.7,5.00%,84,,,20.00%,0.2,,0.2,,1.5,0,,5.18,,4.11,,14.91,0,,29.40%,33.30%,30.00%,60.00%,100.00%,66.70%,15.00%,40.00%,10.00%,2,112.5,1,50.00%
